_id,artist_name,danceability,duration_ms,genre,loudness,popularity,track_name
6391ea673ce0404724678e0f,Doroth̩e,0.84,148867,Movie,-14.391,0,b'gAAAAABjkoCaGkP0wwnjgsGJKzJ9gP19yPTUmAAhRK6J5GNWZ-mLDZUK1mP6R5bKlAcrvFxjRFXPuz1XotBXzvc6-o85IaO4VKaAFZOTkztrFm29mhfcV_I='
6391ea673ce0404724678e10,Chorus,0.676,214093,Movie,-7.81,0,b'gAAAAABjkoCaBbC9iiWvyDBLSvY6VzXGJ3vwvP8rJojs6iqv58FZiTsIelQSxkdx1pDVRunu-ywN-f65RnNu78zyzz2911wYJhZhwTF7vN3mZtTm-JGY_Aw='
6391ea673ce0404724678e11,Fabien Nataf,0.914,75102,Movie,-15.397,4,b'gAAAAABjkoCagfYKPj8vxB8Qbr5Q-OXxC89G-PgP9qcXzTDo_aE9gTj6KAVGftPfC1FcfM58Py7_fRRBiC-9gg6LtlCcAHs74g=='
6391ea673ce0404724678e12,Pascal Laffarge,0.394,121480,Movie,-10.737,0,b'gAAAAABjkoCaBeS0sAm-up99nDoKkrQBbmijy-VcY794-MldpIYOumJN1TVdWYBo4NQMAar0ZeFYFAFMjqVTFrDXPsj2f9UmjJsiMReUCVG7DKhzfI4X71E='
6391ea673ce0404724678e13,Frank Churchill,0.238,147067,Movie,-17.031,0,b'gAAAAABjkoCaP_7xvxPUzvHj-YxZ8WLCvyMHfG7W_dxMWV3nICnTHWA5G0T22kcvghjFznHkgAyK-Uyt6eysGb05VJkwCSU5yz4ZpIkyCHULyXcGAbdPRLziuTrSVpIxsjDOIQgyBux_s7JZFzFS4HJi2-LWvmbztGaeHUEcY3Pwn34mhvwLAQs='
6391ea673ce0404724678e14,Chorus,0.582,75337,Movie,-8.096,0,b'gAAAAABjkoCaoPtdO1y1T4uroU_DGXpCNNEJvD0ifJj6NjV2YG-3PKnAzsC99u0nmF4G-7zaoTcODrp0iOXyx3Ig7bsNz_3jlw=='
6391ea673ce0404724678e15,Jean Claude Corbel,0.71,492813,Movie,-16.156,0,b'gAAAAABjkoCaNqufdy3BqiPUIDqkct-K-3EdPkWx8E9CkoJ3ZrdZarTik8b7DI9YNFjeOyeFLoW7jc5BwvPaymnRHxn3kWe1pAVfftyEfW7ZZPYkJLMrjIQ='
6391ea673ce0404724678e16,Jean Claude Corbel,0.564,248221,Movie,-14.068,0,b'gAAAAABjkoCaiZun7Os0qqaVzPslHIJ2NIfZacgDUokxNACEr2xTV9iVFid4zG68Ghg7q6qSGSVFsZP30WvLxh7z9kEhg450dlNQzpSzD3k2XpXsVG-UVTU='
6391ea673ce0404724678e17,Dominique Tirmont,0.388,118600,Movie,-6.823,0,b'gAAAAABjkoCaZYBVcmYqwGm63vtaSt7UMuoR2-rE8YFzbJb7OAq2qeSCOERuD6Hv60UuNKY0AYADdk7Vzhk0lQmYgyrK3_HMxg=='
6391ea673ce0404724678e18,Henri Salvador,0.363,180133,Movie,-10.686,0,b'gAAAAABjkoCadSI7BSGg9qOuLoeREW-B2a6F1Gi3AEOUixFHQ4NZNaVt0BOL964nJJKiroNUHIvkHDtkYthutp-EJtxAcoPF0NWIsCEA77hZMzAEKl28itQ='
6391ea673ce0404724678e19,Jean Claude Corbel,0.569,978303,Movie,-12.506,0,b'gAAAAABjkoCaQfkyaUdQUcqFZiaZ78PKppNkcdOxIkvR1hDfQYNzHO1QrcS0qn70ptINHbUptltWYXUVhD-tUyPG1fqwrRK-h6EOZQhCRQKtlvr6qWeyCGo='
6391ea673ce0404724678e1a,Jean Claude Corbel,0.61,199587,Movie,-15.15,0,b'gAAAAABjkoCaV-NZSEq-w2CVO-yMLDPjMWj3BDZnjz422uQCrb-eW3tFyO-dxzbwFxjbeINUMMixfYBsukdeXznXK9ZREBJofF1ERZAT0p58M_8XduA-vxY='
6391ea673ce0404724678e1b,Chorus,0.633,211133,Movie,-5.584,0,b'gAAAAABjkoCah8rqtrWJvhM_T_EzCcK0BQtoM8lSQz6zhhc_32Yjbr6XDX3rJyeluHCEG6W3HWY4a0hCPUvOAYfYTJ2cTcguvDH77Fwqd8ukln42hdM-Wx8='
6391ea673ce0404724678e1c,Chorus,0.672,69355,Movie,-8.598,0,b'gAAAAABjkoCafYBl-7_AoYfkzTn6nLnioVMyOAyZWj3zZu_M6SQFKhWSFhBKVedmhk1zYrxSZjrebFZEY035440mnoe6fVzYyP-S_6vX_OrGH5OvHR51gp4='
6391ea673ce0404724678e1d,Jean Claude Corbel,0.714,292720,Movie,-15.703,0,b'gAAAAABjkoCaQ15Snr8__VC4NNxHGMmD_Kd38USbAt4yeMee9HNkkFOqYDgG_zU7hb2MdjIg_-KT4OSQKMhEtzT9WaZB_syykmZu44Ae43WOo3rgzvTWy5g='
6391ea673ce0404724678e1e,Leopold Stokowski,0.168,195827,Movie,-17.834,1,b'gAAAAABjkoCaKvSpZdF1quPU-w3yziUmosDVdLao7WOjHOVORioJGL-Vb13Ipies2usFqxyKGkDhSf7NiXqfAb2aT1SmgcaataYVRKiOG5ITFODHq4UEmQZ38sf3zV2VPOCXkQfGh1Dq'
6391ea673ce0404724678e1f,Dominique Tirmont,0.702,134093,Movie,-8.535,1,b'gAAAAABjkoCa91SqHO8th1-IT4sXj9uM05LjJeQV10V6WbHx51yF5V1dHbT6OnZiu15PI27sY9IU0mosgarEICp0XiKq9S4WaPwSKBhGRv-PorGWM_EKHZo='
6391ea673ce0404724678e20,Debbie Davis,0.6,61800,Movie,-11.71,6,b'gAAAAABjkoCaIJk-6AgRM1faqatlf5qGJY02hCDN3asNJp9S2iiBA5sRiSocPFoZuTg_Ehe_KgOSvT-DVn31L7-dCipBAKsu2A=='
6391ea673ce0404724678e21,Chorus,0.468,259000,Movie,-9.841,0,b'gAAAAABjkoCaX7uUL81Elhop6mrOL8ePw-thWIcvQE5T7Qlh1VHGXQ4az0di8OrMNmByZ-mvwzk0br1K4fR37W__9A5afxuMlQ=='
6391ea673ce0404724678e22,Chorus,0.494,367747,Movie,-6.797,0,b'gAAAAABjkoCa_FZV7X44FpeWspNbM1dBtbD502bkMOgl6h3I9JsuNDo-iAL5FzeN1p_X9R_WioIYoHSLAtYsG64UWZlmTqoklw=='
6391ea673ce0404724678e23,Bernard Minet,0.657,247600,Movie,-8.672,3,b'gAAAAABjkoCaSdXQLfKK45rwYAyLIRHs0x-sS5vkuYU55tn2DDSSbbhrOdrdUdoMS0E6IcsjhMcvRcMSplyTJjvd2kLCQLxl6mYq9GJTqAIiU6ZL9Vdmvzw='
6391ea673ce0404724678e24,Chorus,0.694,315693,Movie,-10.449,7,b'gAAAAABjkoCaP7L5K7UBm4RLtGQU-i3F3_YJqwzF6AuHciA7uWFf9jeQvMc7hB5t3vAmdiAXMSoF9OEY-IRpf3IreX1R9nkUKasRd7QwmpKBqHsfgDZrDfg='
6391ea673ce0404724678e25,Chorus,0.61,255347,Movie,-14.082,0,b'gAAAAABjkoCaQ4w_RuLAQmEVUNmvK4G0-iwl-QkVuQsaePweSeyPaHckE1magA-glfEh5OwjJnu5WFkk0DzzP0Wb2Als0wV9Gg=='
6391ea673ce0404724678e26,Chorus,0.525,296373,Movie,-9.787,0,b'gAAAAABjkoCaGC0wB4W8MEWw1_wQscYi_q__43FQMTO68WwAzkSGJ_w3VqOiR0WGXaqEdb9oj2rYdx2PoC9iyfvAaXx2fJJ5bA=='
6391ea673ce0404724678e27,Martin & les f̩es,0.505,154493,Movie,-6.523,4,b'gAAAAABjkoCaWkzQ8MZZ4XEFd4cccaqo2b0Sn5oD04K1GyqSja1318agdcs-iNyV5UZm8Rbod2cVaD5nwlIFlUQ_YendKHpPYNXK_aAjvFcvUgcfTR99-Pvuyh7KC2Iuv_CjJH1Ytd-Z'
6391ea673ce0404724678e28,Henri Salvador,0.701,133982,Movie,-10.82,0,b'gAAAAABjkoCasyVLtpnRJaWj8FxOtZ9WMX3bfT9EW0B99WdjAhoJPwsIgrVKXMJPLG2FVtq3QsFVHWrxDateKfs4-IlYAAn8q9qQsOolzfbjs6HBC2fZIx8='
6391ea673ce0404724678e29,Henri Salvador,0.441,137733,Movie,-7.819,11,b'gAAAAABjkoCaicwehooIWyK7W2A2A7AeHdiVcpAYYSnnXyZNjPEgnh5qTa4A1gbZ7Qpy4u3r5TWPlLw5wKI-laXGcz4k23yTARrdx-XOrlOFG-aaeLAsHzGYwwywG8PaAU8by04AbD_T'
6391ea673ce0404724678e2a,Claire Guyot,0.193,234754,Movie,-9.086,0,b'gAAAAABjkoCa6nINMAYfnU3lO0OSlSyc7Wls2FPvuBtB0j1pFcWwFX4gwBM_ButWKc2e0aTJlweLzSa4ZRkw8rYti_qYLg1LHPTLh3slWe51k8CvxrMSnlk='
6391ea673ce0404724678e2b,Chorus,0.688,3435625,Movie,-8.645,0,b'gAAAAABjkoCa_ac0foJOfzYszgi7Mb7yhQBuTYJ4EWlwV4nKWTWMbOUW38fH7IWvss1pbMdsa0whXDBGIguwQNmoZ8HUO9d9RUH8dFqJkb3lklB55sUNbCQ='
6391ea673ce0404724678e2c,Henri Salvador,0.592,156267,Movie,-4.17,1,b'gAAAAABjkoCap3VpRIogHrnfhByFT3ydLO1djIpAfcFZ_UrBaRjHfU_PqRoXPhxh5OxDfQcMn8ItQ9Yq8zojAwgpadQL5t48JQ1Bclc5DVvYMh_O7bp2trI='
6391ea673ce0404724678e2d,Richard M. Sherman,0.429,89947,Movie,-14.17,0,b'gAAAAABjkoCaTcZPbotW-cuVGyCn5WO_WMlofwLcJRm_8QxQ2H14fqwfomyL4UDnehIRr6AyaC3EdaTWUIEhqIpoYX12-GvfqgsyVUs0kK1VoAStbm9YZVU='
6391ea673ce0404724678e2e,Chorus,0.642,154176,Movie,-5.814,0,b'gAAAAABjkoCacoeoOnFkdHeUthu5W2-fzXl7p4z5IlAaEJVRGKKdEQzzoD8dPGBnj64ihwzTD0pL7O3UVppWU0SSr9NETRYaxKL3XEpR5WySqOzQ2EwSMEE='
6391ea673ce0404724678e2f,Chorus,0.615,234480,Movie,-4.381,0,b'gAAAAABjkoCamX9V6JHbfatR48uuMKJHcyE62spdjQbRtgerq469f5kHKmHB4364MXtdOBj6pSsp_6YFPHRwkEG_qsn36S5O1rJ_Se4iQGT49As056RxUtQ='
6391ea673ce0404724678e30,Henri Salvador,0.805,153973,Movie,-13.312,0,b'gAAAAABjkoCaqK4--3TLaRFOZuNyVJA2-r8Fw2jrYVscXIjEXzxDp9tlL0PwgpHbJw8Ei5PvBVhtXgrhRVgExZtKZ36u7rdxuCql-R_4IQi7x6pVPlF288A='
6391ea673ce0404724678e31,Choeurs,0.39,375258,Movie,-18.037,0,b'gAAAAABjkoCaPBKToL1QmC83HAtnxi9P2Zb9_MNRnWGCy1hF5vT-GsFPfdRY2uz3tjD2JRORaBAgD2UMMIeZ2d-evz_nRFTip81vSXa5ioPAnbDC8J3qUS0='
6391ea673ce0404724678e32,Chorus,0.627,225307,Movie,-10.8,0,b'gAAAAABjkoCaGyhPfes9M--XPB_mjSaTbO1qd30BbrVUmtpNkmnYQLECxG66kzql1GE2cpFt8zWGW-KO0FZd4STvZR9M5zjxrQ=='
6391ea673ce0404724678e33,Chorus,0.653,66320,Movie,-7.184,1,b'gAAAAABjkoCafJy5dg7BA3HwnV2LvltM03wjsctlvYZ5mvgcIxBuwW77iGcoCEOx1tZm659mdVA2sFLfWDqDBtdX3rk4C8PHGxJLSY9le3KE39GojZzk1NE='
6391ea673ce0404724678e34,Henri Salvador,0.478,143933,Movie,-8.745,0,b'gAAAAABjkoCaiKWsDvHStkHah807lkRodCnpLzqPZL6w_AFcNL521WE3t78q2RRg1kRo-3qpdf9D-ppW3ZFjVgeBTdA_c18pG96NweN9Db19wAM6Kfr3mz0='
6391ea673ce0404724678e35,Chorus,0.518,249973,Movie,-15.349,0,b'gAAAAABjkoCaNQ9CmXjF_7DoZo5GrkENN-QxDVqkZGg04NL2vTIEB8_8fsA0q85qR2SLsXi9llbiyL3TcgxwZFelpOP30hZbKMFQ0sl-MuOLXRVE9f1iUM0='
6391ea673ce0404724678e36,Larry Groce,0.508,216720,Movie,-9.52,1,b'gAAAAABjkoCarxvyoO9UbS-yJHgpfjSCYTGQtCQeKyeBSIhfJ34XOHIu7k2Kf1qowOL6Es9dgDNHjkeuR4WycK8F2zi7l3gX1A=='
6391ea673ce0404724678e37,Leopold Stokowski,0.333,372107,Movie,-12.059,2,b'gAAAAABjkoCaiiAY2oShUAqLB-qNrrX_fz0hL7pIxqZcc20AHCSPToRfIm9cQfbhVw6LwodQj20XmCfplLD0piDwmE1ZTyYV0d3Q21uWvAcnkHEsDVMWiH4eB59h70OfSza2lr3zqtUm'
6391ea673ce0404724678e38,Debbie Davis,0.471,252547,Movie,-9.02,3,b'gAAAAABjkoCaQPV9xQnuyMGWYUGwf7cJNLZGhdj9awpRI_WUJxuuA3YkYrHw0aI3d4utbeE1o1AnHN1S0yAa8mDGYOIXAHanc0aMqctRG-k4ZH1pMzm8wk0='
6391ea673ce0404724678e39,Chorus,0.598,307867,Movie,-11.439,0,b'gAAAAABjkoCatzkLT9w8-dKOF9ctekPrFEhOJNS4XzFiMypOC5w-ufMx9Bn3BqJwAvNHkSD8ujFl0--e-MMh48BAFeEr4acztYzbJOLnQfcd_l0CUoAmChs='
6391ea673ce0404724678e3a,Les H̩rissons,0.632,171356,Movie,-3.529,0,b'gAAAAABjkoCaKiTH-CX4aMK7mO5iATBXLr6FgXs0pKASwOMa3Ew59fyv7HtoDR-_OwKJGTm4oMlJtY0vXKXp1LDzno8667craveOHqSk0wv9baEyUhNgORc='
6391ea673ce0404724678e3b,Henri Salvador,0.242,208733,Movie,-10.82,3,b'gAAAAABjkoCaoEg65PcxmA68VDFo7n32d-Foyr7ULq-9411y4atuABuXxnkLC-Zs4AjX7BhGTqwUZOzb9NAWc2TnSP9o1ur1eA=='
6391ea673ce0404724678e3c,Chorus,0.524,101000,Movie,-20.347,0,b'gAAAAABjkoCaamzg3d5rw6zy8h2m4ioBTd3gY_L9Zw6BhR6V8kv_BC-eECRe8dCQtv0bMaI5tenb4I-reo07-3D5GVZLyVZRC104WRd-JR0Qtp1h27tHEPNkw_IoCvLpf3xQhnL3yMuHzDPrjKXzcypQktHc5o7SGw=='
6391ea673ce0404724678e3d,Michel Roux,0.643,2359123,Movie,-15.622,0,b'gAAAAABjkoCal6k3KFfIJO4VG1FrF5S61qd-sxru8_ukOhVfRm2CjZlLi6NzMLyn3WPPD3pvgRtE1x1eIcAQWQqZZ0Ilc8gXVe89l-Ozkbeq9rvN6TWbxooAixVtAySv7ugHzDuHj3b3'
6391ea673ce0404724678e3e,Debbie Davis,0.641,170373,Movie,-7.021,0,b'gAAAAABjkoCacSDoiEL2RfviupsZByhOmfUQrx_8snziNWjdsAMcsQhizAYOqsoS5O40qSqiwc8k8I4Jlkt6j1YqMsN169UndQ=='
6391ea673ce0404724678e3f,Chorus,0.684,203492,Movie,-5.847,0,b'gAAAAABjkoCa5vpjoWL8_QXkwgkIia6Jw5r1nXsIWPniLf6NOe4wsJx6GDe28CoLKMeVEZMxkuAMJG-Oa1IrdtmaYYZ-HaEqEZLgE-O9U0q2pDFe-UmOwSI='
6391ea673ce0404724678e40,Randy Newman,0.108,200053,Movie,-14.415,6,b'gAAAAABjkoCa-cy8WHIST8YkmnPeC1bLIa1etGmTwpPkdpCicTihzCR_ukIiS1VJGiKB-GENIoAwxb4vx1a979eYmPGkdNAyOsBfluJBKKUoXXkQT4fcqsw='
6391ea673ce0404724678e41,Idoles De La Musique,0.439,216155,Movie,-7.628,0,b'gAAAAABjkoCahj6o4cBcJigAWXsdfAEahH1yaOL7t5SFak8TqLlx4bhzn4imFn6YkPWYD7R3izmeCrCRk5neK8t5SPM2E2K2Fg=='
6391ea673ce0404724678e42,Jean Claude Corbel,0.571,167053,Movie,-15.638,0,b'gAAAAABjkoCa5RYn9MU4wiopnPL5PYMScSETeDWjZbjIWMnTRXfTx1_3fKxLLA4NICyfod4QExIyxf8fpljKWOWBihOIzCyokw=='
6391ea673ce0404724678e43,Jean Claude Corbel,0.559,181116,Movie,-17.038,0,b'gAAAAABjkoCaZ-duBpIh1gqmf1tR2PaKkis1ZEteKBBxYaElf-j6CdWF-WMCaahLYqi3KydMiHkXS9I_EYf3wruwGAwS2bp69dXvzQ9IjwE1u6LC62Av53w='
6391ea673ce0404724678e44,Martin & les f̩es,0.662,182067,Movie,-14.405,1,b'gAAAAABjkoCadJZrBz_uvwafoRji0ErMlUde_3EhMqHHqskXRRnNzv_BFc3ZDVNynHfOtRSGPmXknyyQ-l_Brx8dHN6Y_UdiN9vP5DSb4VdonxgwY5HA7EsAtyTCnYFic63TRLqqAdrpRB4ZkGgKE5OaCXQ4qTIUajRt9rTu5BU0jjQB6MqucJvJBMPD4g7J8YfrC_64BRQtubNqnwaXpi7MMYwuRa5JJA=='
6391ea673ce0404724678e45,Bernard Minet,0.659,158307,Movie,-13.879,10,b'gAAAAABjkoCaKFBaclYZ_rRpPRxxc848fs3uUVzc4IhZZ1G6xZwmXpNqhgjUIW9x7l3-fzW_Aq8v3l5Rzd0Y_x6Muat0zBUibNDb9WDY8K8t0Hvaun3cB_pMY99AI_34-a7yJHPvGgwi'
6391ea673ce0404724678e46,Henri Salvador,0.423,124067,Movie,-10.19,5,b'gAAAAABjkoCa4oG0V0dJFiczDayfhs5r-ILzMemgNlp8rz_UCQhsI0w9V9Gu_DWNhwmKYMJDQo5SZp5shU-m9VACvysYq0xohL5BJZtrhPoLebldtA6FgMtRLTlq-Ul5FoXG44ABUtGn'
6391ea673ce0404724678e47,Jean Claude Corbel,0.539,326800,Movie,-12.981,0,b'gAAAAABjkoCazB2dOnODzPWA1oI8Zl--s2VEZMnB7yrcCF1VpCEESmKa_0ppVZIc4Wts-MFCLjxTc63pVd7yo0DNynXyrJLLDg=='
6391ea673ce0404724678e48,Larry Morey,0.823,103178,Movie,-11.181,1,b'gAAAAABjkoCaUI3X3YLh85TzxxlaJjV8N6MzgVUnUMqTBGYUCawqPJ_ngDlxAwibQUXJXh6DknTSyKjSWC2UJmiiSjZ5GR-9jl3lYNI67ZfjTLB8gaKuSTELO7_grJC0zB9VEshE0NQM'
6391ea673ce0404724678e49,Henri Salvador,0.428,175800,Movie,-8.41,1,b'gAAAAABjkoCaXlz9_kjljWMCid4M-Z1FnH8e1erj5FHw77YDAps2j2CFAs8nAaX_7NcXXa8XPBqSFiLUkkgIvx6wt_gnAU4BCM7Xh5YZ6B0-X3h6LFpEBmc='
6391ea673ce0404724678e4a,Houcine,0.794,207920,Movie,-7.042,1,b'gAAAAABjkoCaLPkbBcaZB9C4eBuCfOj6BYVBRFrK5GVexdG5o3SIUOjjWl5qcrRDwvl4mR6HVJV9o9LPW9loVum2c49WzlATgg=='
6391ea673ce0404724678e4b,Frank Churchill,0.188,67427,Movie,-25.274,1,b'gAAAAABjkoCaBp3Te8sXvlE1d26cvVfKWCp6BjJUxz5floYIbK-H4KBMZ-dYltM9DUHxsSHo5tO9qEyQ9fSuWH_4QXbz9qhF6pooCBLAzcGVcyifaMv9_xksaMC_ql3KsEHNqddtxcO4vaBEAqeHsULnsZPsupcRVddg4NGJH6QvhcNVpoBcNDk='
6391ea673ce0404724678e4c,Chorus,0.606,159840,Movie,-13.774,0,b'gAAAAABjkoCag37KIemDrnRMfZGn2cn4ee-i6nTFzxVyYfOskgoTJ9qZv6Q5aurrJIS5eUrRUtXN_jwoMkxsweznXxSLIdD2jNYj6G483pLDoSks5Gu2zt0='
6391ea673ce0404724678e4d,Randy Newman,0.375,80853,Movie,-18.659,2,b'gAAAAABjkoCa0nGbqS1c4zQnB3MaLZP5TXAgVxeHhp1vfxEvgxRdAcgEots_FiMgl9kuPGpcLPCv7xCqgkJ7_KhQJzAwN_We7LAbGot8WpWqj_7mXv7jR_E='
6391ea673ce0404724678e4e,Lucie Dolene,0.441,414213,Movie,-9.759,0,b'gAAAAABjkoCaMyR1pt1VIqMyZv-eDWsWQ-D12sPZowZxlqXccM7NbUDUjSXG-cmkqiI_hpA2tUPrZP58qe2NZsK5XIBBxinYdwpMdsh26ZnLORyLkux7VDA='
6391ea673ce0404724678e4f,Randy Newman,0.211,300800,Movie,-22.749,1,b'gAAAAABjkoCalUz8EfRdLOGe-m5T4pW5joy8xL6lzpEZPPL-ILNyY4--Su1xg3lv3MJa-Y3n7kZfJAo7bSBukgolYVZqktd8TXRjb5wsDCv9_ml8qJ14Few='
6391ea673ce0404724678e50,Frank Churchill,0.723,191040,Movie,-16.343,0,b'gAAAAABjkoCadXhcgUzUqOjD0MvFKeXbhMk_R0hYe2J0QuFvEPxuvW60RfBTKrAdziy2-jWLCeKnzaeLTVWYEsNplxRJcsigIm7e4yN6LGicFgNjlNJ1AJ6c0PpVfSfl2tPuC_Qvdp1TXzX5hJqarFC4mNZUW8h7YaeRS8OppO-BT6TNYoce0Ag='
6391ea673ce0404724678e51,China Moses,0.522,214596,Movie,-9.537,6,b'gAAAAABjkoCaaH46JidcwOlw5lkplSxEkGKhw7zPDZ_dPeqOvtW8NrXzVahC7hJMghc83ghj86-ikwSuBKRNJOIz1xqkEg1oeg=='
6391ea673ce0404724678e52,Mary J. Blige,0.724,246333,R&B,-5.922,65,b'gAAAAABjkoCaSTrSY9MrJtC0D28iA4CF13RPfC6mAr1VAWtuuHo9MaMxxC6Ck5djI9hclji7ekHZJyv4XXYf7aeYsA6QXLV2j6IEIVG-C7ADF-f9eo-yv40='
6391ea673ce0404724678e53,Rihanna,0.685,186467,R&B,-5.221,63,b'gAAAAABjkoCaxRaMXixhYdXaXXCeDQ0A0fSd6YONLO89UDTDeAoF1YFLmjVQSXMYJctLE-v9ooYoSGJ4dxDABjJsAZQZ3xeuVA=='
6391ea673ce0404724678e54,Yung Bleu,0.762,199520,R&B,-5.237,62,b'gAAAAABjkoCaeD6KEjSVoTyvRQo042R6fCjZt1GPV1uSqNa1kjelChWT_t_Mo6A2d6DEz0i7lsJuYNOUv8W3kDfar0C4hzLJ-qoZ-UfecNWO83gv-SRe6I7zTATHx6DXFHfFvO79mALM'
6391ea673ce0404724678e55,Surfaces,0.563,240597,R&B,-6.896,61,b'gAAAAABjkoCa2dIAmUQT3XVRbzqO5whCRK7S7wR77bpaI8HWWSgvfbgnmVHt2G7R-lkuXwzag__obb9HMjwIfwt-HaTEO98dhp_HTkSruKrVO4smlN34QyM='
6391ea673ce0404724678e56,Olivia O'Brien,0.653,213947,R&B,-5.721,68,b'gAAAAABjkoCa2sLsht6q3MAAoJ7EUU7hxxaqoylEDbV6HydqgEu0cwii3jebG_cCOhUh4q260iWPRbPLKbKuaahd1k-E2IgFRQ=='
